date,store_id,dept_id,units_sold,unit_price,is_promo,is_holiday,temperature_c,revenue
2022-04-09,1,1,500,32.46,0,0,24.6,16230.0
2022-04-10,1,1,396,32.26,0,0,25.0,12774.96
2022-04-11,1,1,396,32.71,0,0,24.1,12953.16
2022-04-12,1,1,415,35.25,0,0,26.1,14628.75
2022-04-13,1,1,346,32.15,0,0,26.7,11123.9
2022-04-14,1,1,395,35.39,0,0,27.5,13979.05
2022-04-15,1,1,720,29.06,1,0,25.3,20923.2
2022-04-16,1,1,464,34.61,0,0,24.4,16059.04
2022-04-17,1,1,402,33.71,0,0,26.5,13551.42
2022-04-18,1,1,362,34.59,0,0,28.4,12521.58
2022-04-19,1,1,327,33.68,0,0,25.0,11013.36
2022-04-20,1,1,338,35.02,0,0,26.7,11836.76
2022-04-21,1,1,358,34.2,0,0,24.3,12243.6
2022-04-22,1,1,341,35.45,0,0,26.1,12088.45
2022-04-23,1,1,716,27.5,1,0,30.9,19690.0
2022-04-24,1,1,480,33.25,0,0,25.6,15960.0
2022-04-25,1,1,345,33.62,0,0,24.5,11598.9
2022-04-26,1,1,358,35.1,0,0,25.7,12565.8
2022-04-27,1,1,368,34.44,0,0,27.9,12673.92
2022-04-28,1,1,371,33.6,0,0,28.6,12465.6
2022-04-29,1,1,364,32.22,0,0,30.4,11728.08
2022-04-30,1,1,494,32.48,0,0,27.4,16045.12
2022-05-01,1,1,483,33.44,0,0,25.9,16151.52
2022-05-02,1,1,363,34.12,0,0,26.4,12385.56
2022-05-03,1,1,347,33.54,0,0,24.3,11638.38
2022-05-04,1,1,385,32.19,0,0,28.9,12393.15
2022-05-05,1,1,380,34.77,0,0,26.8,13212.6
2022-05-06,1,1,432,32.26,0,0,25.6,13936.32
2022-05-07,1,1,467,33.25,0,0,29.2,15527.75
2022-05-08,1,1,763,28.23,1,0,24.4,21539.49
2022-05-09,1,1,384,32.56,0,0,27.2,12503.04
2022-05-10,1,1,344,33.54,0,0,27.8,11537.76
2022-05-11,1,1,339,32.99,0,0,26.7,11183.61
2022-05-12,1,1,319,33.06,0,0,21.6,10546.14
2022-05-13,1,1,346,35.41,0,0,25.8,12251.86
2022-05-14,1,1,435,33.44,0,0,28.2,14546.4
2022-05-15,1,1,483,34.39,0,0,27.3,16610.37
2022-05-16,1,1,376,34.54,0,0,25.1,12987.04
2022-05-17,1,1,327,34.05,0,0,27.6,11134.35
2022-05-18,1,1,323,32.24,0,0,24.1,10413.52
2022-05-19,1,1,434,34.64,0,0,26.6,15033.76
2022-05-20,1,1,338,34.16,0,0,25.2,11546.08
2022-05-21,1,1,388,33.27,0,0,26.9,12908.76
2022-05-22,1,1,426,32.71,0,0,28.2,13934.46
2022-05-23,1,1,604,27.41,1,0,23.4,16555.64
2022-05-24,1,1,339,32.22,0,0,24.9,10922.58
2022-05-25,1,1,344,33.41,0,0,21.7,11493.04
2022-05-26,1,1,355,32.2,0,0,23.6,11431.0
2022-05-27,1,1,371,35.25,0,0,25.6,13077.75
2022-05-28,1,1,405,34.73,0,0,26.1,14065.65
2022-05-29,1,1,429,33.58,0,0,25.8,14405.82
2022-05-30,1,1,362,35.25,0,0,21.9,12760.5
2022-05-31,1,1,516,32.43,0,1,24.0,16733.88
2022-06-01,1,1,542,29.03,1,0,23.3,15734.26
2022-06-02,1,1,495,27.42,1,0,27.1,13572.9
2022-06-03,1,1,346,33.55,0,0,25.3,11608.3
2022-06-04,1,1,421,33.55,0,0,26.1,14124.55
2022-06-05,1,1,385,32.98,0,0,24.9,12697.3
2022-06-06,1,1,386,34.03,0,0,25.6,13135.58
2022-06-07,1,1,329,35.39,0,0,23.9,11643.31
2022-06-08,1,1,304,32.59,0,0,25.1,9907.36
2022-06-09,1,1,332,34.09,0,0,24.2,11317.88
2022-06-10,1,1,391,34.02,0,0,22.9,13301.82
2022-06-11,1,1,688,27.49,1,0,24.4,18913.12
2022-06-12,1,1,422,32.51,0,0,21.9,13719.22
2022-06-13,1,1,332,33.21,0,0,22.3,11025.72
2022-06-14,1,1,297,32.64,0,0,21.9,9694.08
2022-06-15,1,1,328,35.06,0,0,24.9,11499.68
2022-06-16,1,1,343,32.5,0,0,20.0,11147.5
2022-06-17,1,1,295,33.31,0,0,21.2,9826.45
2022-06-18,1,1,348,35.15,0,0,23.3,12232.2
2022-06-19,1,1,400,32.24,0,0,22.3,12896.0
2022-06-20,1,1,311,32.43,0,0,20.9,10085.73
2022-06-21,1,1,304,32.57,0,0,21.8,9901.28
2022-06-22,1,1,315,33.12,0,0,20.7,10432.8
2022-06-23,1,1,301,33.42,0,0,18.7,10059.42
2022-06-24,1,1,299,33.42,0,0,20.6,9992.58
2022-06-25,1,1,366,33.39,0,0,23.3,12220.74
2022-06-26,1,1,361,35.19,0,0,22.8,12703.59
2022-06-27,1,1,473,30.13,1,0,24.3,14251.49
2022-06-28,1,1,462,29.45,1,0,21.3,13605.9
2022-06-29,1,1,256,34.24,0,0,19.8,8765.44
2022-06-30,1,1,270,35.05,0,0,21.7,9463.5
2022-07-01,1,1,300,35.02,0,0,21.6,10506.0
2022-07-02,1,1,326,33.26,0,0,24.0,10842.76
2022-07-03,1,1,325,35.11,0,0,20.5,11410.75
2022-07-04,1,1,412,35.4,0,1,18.9,14584.8
2022-07-05,1,1,301,33.12,0,0,19.0,9969.12
2022-07-06,1,1,262,32.13,0,0,22.4,8418.06
2022-07-07,1,1,275,33.71,0,0,15.1,9270.25
2022-07-08,1,1,249,33.88,0,0,20.2,8436.12
2022-07-09,1,1,357,35.48,0,0,18.0,12666.36
2022-07-10,1,1,334,33.3,0,0,20.9,11122.2
2022-07-11,1,1,265,33.79,0,0,18.2,8954.35
2022-07-12,1,1,376,27.53,1,0,19.2,10351.28
2022-07-13,1,1,239,32.78,0,0,17.7,7834.42
2022-07-14,1,1,291,33.39,0,0,20.8,9716.49
2022-07-15,1,1,273,34.44,0,0,19.8,9402.12
2022-07-16,1,1,352,32.35,0,0,19.1,11387.2
2022-07-17,1,1,522,29.38,1,0,19.8,15336.36
2022-07-18,1,1,243,32.41,0,0,17.2,7875.63
2022-07-19,1,1,345,28.87,1,0,18.3,9960.15
2022-07-20,1,1,295,33.8,0,0,19.9,9971.0
2022-07-21,1,1,270,32.29,0,0,19.9,8718.3
2022-07-22,1,1,262,34.43,0,0,16.4,9020.66
2022-07-23,1,1,369,33.88,0,0,17.6,12501.72
2022-07-24,1,1,339,32.96,0,0,11.8,11173.44
2022-07-25,1,1,203,34.15,0,0,16.7,6932.45
2022-07-26,1,1,228,32.92,0,0,16.7,7505.76
2022-07-27,1,1,325,30.13,1,0,17.6,9792.25
2022-07-28,1,1,259,34.11,0,0,15.3,8834.49
2022-07-29,1,1,237,34.12,0,0,13.6,8086.44
2022-07-30,1,1,283,32.53,0,0,16.8,9205.99
2022-07-31,1,1,312,34.66,0,0,15.5,10813.92
2022-08-01,1,1,195,33.99,0,0,15.5,6628.05
2022-08-02,1,1,264,34.42,0,0,12.7,9086.88
2022-08-03,1,1,242,33.76,0,0,17.4,8169.92
2022-08-04,1,1,225,32.34,0,0,15.9,7276.5
2022-08-05,1,1,226,34.7,0,0,17.3,7842.2
2022-08-06,1,1,231,32.34,0,0,12.5,7470.54
2022-08-07,1,1,283,34.91,0,0,15.2,9879.53
2022-08-08,1,1,217,34.47,0,0,12.2,7479.99
2022-08-09,1,1,237,33.59,0,0,13.2,7960.83
2022-08-10,1,1,236,32.8,0,0,13.7,7740.8
2022-08-11,1,1,202,32.28,0,0,12.5,6520.56
2022-08-12,1,1,232,34.33,0,0,14.6,7964.56
2022-08-13,1,1,259,34.22,0,0,13.6,8862.98
2022-08-14,1,1,237,33.04,0,0,11.5,7830.48
2022-08-15,1,1,208,32.42,0,0,15.2,6743.36
2022-08-16,1,1,191,34.91,0,0,14.5,6667.81
2022-08-17,1,1,204,33.62,0,0,7.0,6858.48
2022-08-18,1,1,209,33.36,0,0,10.6,6972.24
2022-08-19,1,1,232,33.37,0,0,10.1,7741.84
2022-08-20,1,1,303,32.47,0,0,13.1,9838.41
2022-08-21,1,1,265,34.72,0,0,8.9,9200.8
2022-08-22,1,1,309,28.45,1,0,12.7,8791.05
2022-08-23,1,1,209,33.88,0,0,8.5,7080.92
2022-08-24,1,1,221,33.8,0,0,9.5,7469.8
2022-08-25,1,1,219,34.92,0,0,9.0,7647.48
2022-08-26,1,1,339,28.83,1,0,10.1,9773.37
2022-08-27,1,1,243,32.52,0,0,5.9,7902.36
2022-08-28,1,1,227,32.61,0,0,7.2,7402.47
2022-08-29,1,1,190,32.66,0,0,12.0,6205.4
2022-08-30,1,1,202,35.2,0,0,8.3,7110.4
2022-08-31,1,1,210,34.92,0,0,9.1,7333.2
2022-09-01,1,1,203,34.45,0,0,8.2,6993.35
2022-09-02,1,1,185,34.75,0,0,8.6,6428.75
2022-09-03,1,1,388,28.55,1,0,11.2,11077.4
2022-09-04,1,1,251,33.38,0,0,9.9,8378.38
2022-09-05,1,1,209,33.11,0,0,10.3,6919.99
2022-09-06,1,1,291,35.32,0,1,6.9,10278.12
2022-09-07,1,1,204,33.0,0,0,9.8,6732.0
2022-09-08,1,1,336,29.44,1,0,8.3,9891.84
2022-09-09,1,1,189,32.25,0,0,10.9,6095.25
2022-09-10,1,1,257,32.17,0,0,6.1,8267.69
2022-09-11,1,1,269,33.96,0,0,3.7,9135.24
2022-09-12,1,1,220,32.53,0,0,8.1,7156.6
2022-09-13,1,1,379,27.85,1,0,6.7,10555.15
2022-09-14,1,1,208,32.67,0,0,9.0,6795.36
2022-09-15,1,1,194,35.13,0,0,6.2,6815.22
2022-09-16,1,1,177,35.2,0,0,3.1,6230.4
2022-09-17,1,1,249,35.33,0,0,7.1,8797.17
2022-09-18,1,1,252,34.66,0,0,5.1,8734.32
2022-09-19,1,1,220,32.9,0,0,7.0,7238.0
2022-09-20,1,1,187,34.88,0,0,1.7,6522.56
2022-09-21,1,1,183,33.78,0,0,7.4,6181.74
2022-09-22,1,1,211,35.16,0,0,5.7,7418.76
2022-09-23,1,1,213,35.26,0,0,3.6,7510.38
2022-09-24,1,1,243,33.27,0,0,6.3,8084.61
2022-09-25,1,1,246,33.79,0,0,5.6,8312.34
2022-09-26,1,1,193,33.56,0,0,3.2,6477.08
2022-09-27,1,1,208,32.78,0,0,6.9,6818.24
2022-09-28,1,1,192,35.03,0,0,6.8,6725.76
2022-09-29,1,1,208,34.81,0,0,6.0,7240.48
2022-09-30,1,1,219,33.53,0,0,6.1,7343.07
2022-10-01,1,1,219,35.25,0,0,5.1,7719.75
2022-10-02,1,1,253,32.88,0,0,7.3,8318.64
2022-10-03,1,1,190,32.94,0,0,2.5,6258.6
2022-10-04,1,1,184,32.35,0,0,1.6,5952.4
2022-10-05,1,1,200,33.62,0,0,3.4,6724.0
2022-10-06,1,1,177,33.81,0,0,5.9,5984.37
2022-10-07,1,1,213,33.27,0,0,2.6,7086.51
2022-10-08,1,1,239,34.08,0,0,3.6,8145.12
2022-10-09,1,1,263,34.38,0,0,3.7,9041.94
2022-10-10,1,1,174,33.4,0,0,3.8,5811.6
2022-10-11,1,1,207,32.22,0,0,3.3,6669.54
2022-10-12,1,1,180,33.91,0,0,3.4,6103.8
2022-10-13,1,1,175,33.7,0,0,3.2,5897.5
2022-10-14,1,1,182,34.29,0,0,8.3,6240.78
2022-10-15,1,1,202,35.02,0,0,1.8,7074.04
2022-10-16,1,1,227,32.15,0,0,1.5,7298.05
2022-10-17,1,1,198,33.31,0,0,1.9,6595.38
2022-10-18,1,1,170,34.77,0,0,3.5,5910.9
2022-10-19,1,1,188,32.12,0,0,1.9,6038.56
2022-10-20,1,1,215,33.03,0,0,4.2,7101.45
2022-10-21,1,1,199,34.5,0,0,4.2,6865.5
2022-10-22,1,1,459,29.49,1,0,5.1,13535.91
2022-10-23,1,1,215,32.74,0,0,-0.4,7039.1
2022-10-24,1,1,234,29.7,1,0,1.0,6949.8
2022-10-25,1,1,190,35.05,0,0,5.0,6659.5
2022-10-26,1,1,199,34.32,0,0,1.3,6829.68
2022-10-27,1,1,307,30.01,1,0,3.4,9213.07
2022-10-28,1,1,205,35.46,0,0,3.6,7269.3
2022-10-29,1,1,248,32.28,0,0,2.9,8005.44
2022-10-30,1,1,247,33.85,0,0,3.2,8360.95
2022-10-31,1,1,218,32.46,0,0,3.4,7076.28
2022-11-01,1,1,273,34.45,0,0,1.8,9404.85
2022-11-02,1,1,295,33.42,0,0,6.7,9858.9
2022-11-03,1,1,477,29.73,1,0,2.1,14181.21
2022-11-04,1,1,310,34.41,0,0,2.6,10667.1
2022-11-05,1,1,446,32.32,0,0,4.3,14414.72
2022-11-06,1,1,620,29.4,1,0,5.2,18228.0
2022-11-07,1,1,319,35.06,0,0,1.0,11184.14
2022-11-08,1,1,371,28.11,1,0,5.3,10428.81
2022-11-09,1,1,342,33.09,0,0,4.7,11316.78
2022-11-10,1,1,505,29.42,1,0,5.0,14857.1
2022-11-11,1,1,309,34.6,0,0,6.7,10691.4
2022-11-12,1,1,436,34.91,0,0,4.4,15220.76
2022-11-13,1,1,407,33.03,0,0,8.6,13443.21
2022-11-14,1,1,582,28.55,1,0,6.4,16616.1
2022-11-15,1,1,346,32.9,0,0,4.2,11383.4
2022-11-16,1,1,334,33.4,0,0,2.3,11155.6
2022-11-17,1,1,375,34.67,0,0,2.0,13001.25
2022-11-18,1,1,366,34.64,0,0,2.4,12678.24
2022-11-19,1,1,413,33.19,0,0,2.4,13707.47
2022-11-20,1,1,457,33.5,0,0,1.8,15309.5
2022-11-21,1,1,343,34.21,0,0,-0.0,11734.03
2022-11-22,1,1,465,27.92,1,0,3.1,12982.8
2022-11-23,1,1,328,32.12,0,0,2.9,10535.36
2022-11-24,1,1,575,28.87,1,0,0.9,16600.25
2022-11-25,1,1,843,27.66,1,1,3.9,23317.38
2022-11-26,1,1,752,34.18,0,1,9.2,25703.36
2022-11-27,1,1,840,29.09,1,0,5.3,24435.6
2022-11-28,1,1,366,32.62,0,0,6.8,11938.92
2022-11-29,1,1,347,35.38,0,0,5.7,12276.86
2022-11-30,1,1,335,34.49,0,0,3.5,11554.15
2022-12-01,1,1,377,33.65,0,0,4.4,12686.05
2022-12-02,1,1,396,32.23,0,0,3.2,12763.08
2022-12-03,1,1,445,32.66,0,0,4.2,14533.7
2022-12-04,1,1,753,28.99,1,0,11.1,21829.47
2022-12-05,1,1,325,32.81,0,0,8.2,10663.25
2022-12-06,1,1,379,33.71,0,0,3.9,12776.09
2022-12-07,1,1,523,30.13,1,0,2.7,15757.99
2022-12-08,1,1,342,33.07,0,0,6.1,11309.94
2022-12-09,1,1,390,35.35,0,0,5.6,13786.5
2022-12-10,1,1,481,32.61,0,0,5.0,15685.41
2022-12-11,1,1,433,32.64,0,0,5.7,14133.12
2022-12-12,1,1,354,34.81,0,0,4.7,12322.74
2022-12-13,1,1,601,28.86,1,0,7.8,17344.86
2022-12-14,1,1,334,32.73,0,0,5.2,10931.82
2022-12-15,1,1,379,35.26,0,0,6.5,13363.54
2022-12-16,1,1,396,34.51,0,0,10.4,13665.96
2022-12-17,1,1,391,33.05,0,0,10.6,12922.55
2022-12-18,1,1,549,32.93,0,0,8.7,18078.57
2022-12-19,1,1,392,34.18,0,0,5.8,13398.56
2022-12-20,1,1,414,33.97,0,0,7.8,14063.58
2022-12-21,1,1,378,32.82,0,0,9.1,12405.96
2022-12-22,1,1,628,28.0,1,0,4.0,17584.0
2022-12-23,1,1,621,27.61,1,0,10.2,17145.81
2022-12-24,1,1,720,35.12,0,1,8.3,25286.4
2022-12-25,1,1,766,34.51,0,1,10.4,26434.66
2022-12-26,1,1,567,29.43,1,0,3.9,16686.81
2022-12-27,1,1,416,32.59,0,0,8.7,13557.44
2022-12-28,1,1,360,33.39,0,0,9.2,12020.4
2022-12-29,1,1,501,30.13,1,0,7.4,15095.13
2022-12-30,1,1,403,32.74,0,0,8.8,13194.22
2022-12-31,1,1,484,34.7,0,0,9.7,16794.8
2023-01-01,1,1,488,33.67,0,1,9.0,16430.96
2023-01-02,1,1,347,35.11,0,0,12.5,12183.17
2023-01-03,1,1,301,34.19,0,0,8.7,10291.19
2023-01-04,1,1,335,33.02,0,0,12.6,11061.7
2023-01-05,1,1,338,35.1,0,0,14.8,11863.8
2023-01-06,1,1,282,32.73,0,0,14.8,9229.86
2023-01-07,1,1,368,35.37,0,0,11.7,13016.16
2023-01-08,1,1,333,35.18,0,0,9.6,11714.94
2023-01-09,1,1,332,33.02,0,0,12.2,10962.64
2023-01-10,1,1,484,29.48,1,0,12.9,14268.32
2023-01-11,1,1,294,33.96,0,0,11.9,9984.24
2023-01-12,1,1,298,34.99,0,0,8.9,10427.02
2023-01-13,1,1,323,32.39,0,0,11.2,10461.97
2023-01-14,1,1,376,35.33,0,0,9.0,13284.08
2023-01-15,1,1,404,34.28,0,0,13.1,13849.12
2023-01-16,1,1,327,32.74,0,0,13.1,10705.98
2023-01-17,1,1,317,34.52,0,0,12.2,10942.84
2023-01-18,1,1,318,32.65,0,0,11.6,10382.7
2023-01-19,1,1,313,32.66,0,0,13.8,10222.58
2023-01-20,1,1,362,32.76,0,0,11.1,11859.12
2023-01-21,1,1,405,34.44,0,0,10.9,13948.2
2023-01-22,1,1,394,32.44,0,0,12.7,12781.36
2023-01-23,1,1,335,34.96,0,0,13.9,11711.6
2023-01-24,1,1,331,33.14,0,0,14.6,10969.34
2023-01-25,1,1,310,34.91,0,0,14.4,10822.1
2023-01-26,1,1,355,35.01,0,0,12.5,12428.55
2023-01-27,1,1,483,27.65,1,0,13.4,13354.95
2023-01-28,1,1,430,32.3,0,0,13.6,13889.0
2023-01-29,1,1,385,35.37,0,0,15.1,13617.45
2023-01-30,1,1,374,34.45,0,0,16.9,12884.3
2023-01-31,1,1,392,34.15,0,0,17.9,13386.8
2023-02-01,1,1,399,35.44,0,0,13.4,14140.56
2023-02-02,1,1,649,27.31,1,0,15.7,17724.19
2023-02-03,1,1,350,33.77,0,0,14.2,11819.5
2023-02-04,1,1,659,29.78,1,0,16.6,19625.02
2023-02-05,1,1,414,32.2,0,0,14.6,13330.8
2023-02-06,1,1,360,33.42,0,0,17.8,12031.2
2023-02-07,1,1,507,29.48,1,0,17.5,14946.36
2023-02-08,1,1,364,35.25,0,0,15.5,12831.0
2023-02-09,1,1,453,27.57,1,0,19.6,12489.21
2023-02-10,1,1,372,34.11,0,0,16.9,12688.92
2023-02-11,1,1,419,32.16,0,0,18.0,13475.04
2023-02-12,1,1,463,34.86,0,0,17.4,16140.18
2023-02-13,1,1,368,34.84,0,0,16.0,12821.12
2023-02-14,1,1,537,33.75,0,1,16.5,18123.75
2023-02-15,1,1,500,27.77,1,0,18.2,13885.0
2023-02-16,1,1,381,33.31,0,0,17.2,12691.11
2023-02-17,1,1,340,35.22,0,0,16.8,11974.8
2023-02-18,1,1,764,29.6,1,0,18.9,22614.4
2023-02-19,1,1,395,33.98,0,0,19.4,13422.1
2023-02-20,1,1,380,34.83,0,0,16.2,13235.4
2023-02-21,1,1,387,32.26,0,0,16.7,12484.62
2023-02-22,1,1,350,33.73,0,0,16.9,11805.5
2023-02-23,1,1,348,34.69,0,0,17.5,12072.12
2023-02-24,1,1,405,34.12,0,0,19.6,13818.6
2023-02-25,1,1,453,34.88,0,0,22.5,15800.64
2023-02-26,1,1,511,32.47,0,0,19.7,16592.17
2023-02-27,1,1,586,27.84,1,0,20.6,16314.24
2023-02-28,1,1,399,32.42,0,0,22.8,12935.58
2023-03-01,1,1,339,34.07,0,0,25.4,11549.73
2023-03-02,1,1,423,34.67,0,0,17.8,14665.41
2023-03-03,1,1,388,35.3,0,0,19.5,13696.4
2023-03-04,1,1,500,32.32,0,0,20.6,16160.0
2023-03-05,1,1,437,35.27,0,0,20.7,15412.99
2023-03-06,1,1,417,33.1,0,0,23.6,13802.7
2023-03-07,1,1,418,32.4,0,0,22.5,13543.2
2023-03-08,1,1,599,29.6,1,0,19.4,17730.4
2023-03-09,1,1,391,34.98,0,0,22.2,13677.18
2023-03-10,1,1,416,33.04,0,0,23.1,13744.64
2023-03-11,1,1,547,33.3,0,0,22.0,18215.1
2023-03-12,1,1,442,33.87,0,0,26.0,14970.54
2023-03-13,1,1,400,32.46,0,0,22.9,12984.0
2023-03-14,1,1,363,34.11,0,0,22.4,12381.93
2023-03-15,1,1,377,32.5,0,0,21.0,12252.5
2023-03-16,1,1,324,33.32,0,0,22.6,10795.68
2023-03-17,1,1,414,34.37,0,0,26.1,14229.18
2023-03-18,1,1,527,34.13,0,0,25.8,17986.51
2023-03-19,1,1,448,34.3,0,0,24.4,15366.4
2023-03-20,1,1,409,32.24,0,0,25.2,13186.16
2023-03-21,1,1,390,33.55,0,0,24.4,13084.5
2023-03-22,1,1,457,35.34,0,0,26.2,16150.38
2023-03-23,1,1,408,33.99,0,0,25.8,13867.92
2023-03-24,1,1,379,35.31,0,0,25.8,13382.49
2023-03-25,1,1,497,34.47,0,0,26.3,17131.59
2023-03-26,1,1,895,27.51,1,0,21.5,24621.45
2023-03-27,1,1,398,32.35,0,0,26.7,12875.3
2023-03-28,1,1,412,35.08,0,0,23.6,14452.96
2023-03-29,1,1,394,33.82,0,0,21.3,13325.08
2023-03-30,1,1,395,33.84,0,0,24.7,13366.8
2023-03-31,1,1,360,34.21,0,0,24.6,12315.6
2023-04-01,1,1,902,28.28,1,0,24.9,25508.56
2023-04-02,1,1,499,33.9,0,0,23.7,16916.1
2023-04-03,1,1,407,34.89,0,0,24.0,14200.23
2023-04-04,1,1,309,32.95,0,0,28.2,10181.55
2023-04-05,1,1,362,33.2,0,0,25.7,12018.4
2023-04-06,1,1,400,32.75,0,0,26.9,13100.0
2023-04-07,1,1,394,33.25,0,0,26.6,13100.5
2023-04-08,1,1,482,34.89,0,0,23.1,16816.98
2023-04-09,1,1,491,32.23,0,0,27.4,15824.93
2023-04-10,1,1,363,35.16,0,0,26.7,12763.08
2023-04-11,1,1,452,34.78,0,0,26.1,15720.56
2023-04-12,1,1,392,34.79,0,0,23.2,13637.68
2023-04-13,1,1,358,35.38,0,0,24.8,12666.04
2023-04-14,1,1,410,33.5,0,0,24.7,13735.0
2023-04-15,1,1,417,35.19,0,0,27.3,14674.23
2023-04-16,1,1,461,34.5,0,0,23.6,15904.5
2023-04-17,1,1,413,34.65,0,0,25.9,14310.45
2023-04-18,1,1,406,33.8,0,0,23.6,13722.8
2023-04-19,1,1,564,27.67,1,0,26.0,15605.88
2023-04-20,1,1,391,33.44,0,0,28.7,13075.04
2023-04-21,1,1,427,32.11,0,0,26.6,13710.97
2023-04-22,1,1,447,33.79,0,0,27.6,15104.13
2023-04-23,1,1,505,35.35,0,0,28.5,17851.75
2023-04-24,1,1,430,35.22,0,0,27.1,15144.6
2023-04-25,1,1,402,33.95,0,0,27.1,13647.9
2023-04-26,1,1,445,32.48,0,0,27.0,14453.6
2023-04-27,1,1,373,32.48,0,0,26.3,12115.04
2023-04-28,1,1,414,32.28,0,0,26.9,13363.92
2023-04-29,1,1,506,34.5,0,0,28.4,17457.0
2023-04-30,1,1,446,32.63,0,0,25.1,14552.98
2023-05-01,1,1,405,35.11,0,0,24.2,14219.55
2023-05-02,1,1,339,33.74,0,0,31.1,11437.86
2023-05-03,1,1,730,28.89,1,0,23.9,21089.7
2023-05-04,1,1,412,34.81,0,0,24.4,14341.72
2023-05-05,1,1,313,33.85,0,0,29.3,10595.05
2023-05-06,1,1,453,32.74,0,0,28.9,14831.22
2023-05-07,1,1,503,33.74,0,0,28.4,16971.22
2023-05-08,1,1,378,32.59,0,0,24.5,12319.02
2023-05-09,1,1,366,33.42,0,0,29.8,12231.72
2023-05-10,1,1,403,32.36,0,0,26.4,13041.08
2023-05-11,1,1,365,34.55,0,0,28.1,12610.75
2023-05-12,1,1,376,33.75,0,0,26.4,12690.0
2023-05-13,1,1,482,33.22,0,0,27.8,16012.04
2023-05-14,1,1,662,29.79,1,0,26.5,19720.98
2023-05-15,1,1,358,33.08,0,0,26.5,11842.64
2023-05-16,1,1,385,35.27,0,0,26.7,13578.95
2023-05-17,1,1,319,32.79,0,0,29.7,10460.01
2023-05-18,1,1,325,34.19,0,0,26.3,11111.75
2023-05-19,1,1,357,33.35,0,0,27.1,11905.95
2023-05-20,1,1,403,34.21,0,0,25.7,13786.63
2023-05-21,1,1,421,34.37,0,0,27.0,14469.77
2023-05-22,1,1,370,34.29,0,0,24.9,12687.3
2023-05-23,1,1,598,28.49,1,0,24.7,17037.02
2023-05-24,1,1,526,29.61,1,0,25.6,15574.86
2023-05-25,1,1,366,34.87,0,0,24.4,12762.42
2023-05-26,1,1,533,28.41,1,0,28.7,15142.53
2023-05-27,1,1,465,32.82,0,0,26.8,15261.3
2023-05-28,1,1,463,32.39,0,0,26.5,14996.57
2023-05-29,1,1,348,32.31,0,0,21.9,11243.88
2023-05-30,1,1,353,34.41,0,0,22.9,12146.73
2023-05-31,1,1,604,32.55,0,1,25.3,19660.2
2023-06-01,1,1,400,34.18,0,0,25.8,13672.0
2023-06-02,1,1,328,35.08,0,0,27.9,11506.24
2023-06-03,1,1,442,32.29,0,0,30.1,14272.18
2023-06-04,1,1,405,33.76,0,0,27.8,13672.8
2023-06-05,1,1,443,29.06,1,0,25.1,12873.58
2023-06-06,1,1,602,28.85,1,0,24.7,17367.7
2023-06-07,1,1,315,32.27,0,0,23.8,10165.05
2023-06-08,1,1,337,32.94,0,0,26.3,11100.78
2023-06-09,1,1,313,32.63,0,0,23.9,10213.19
2023-06-10,1,1,392,34.59,0,0,26.4,13559.28
2023-06-11,1,1,477,34.66,0,0,22.3,16532.82
2023-06-12,1,1,344,34.82,0,0,26.4,11978.08
2023-06-13,1,1,322,33.85,0,0,21.3,10899.7
2023-06-14,1,1,358,34.81,0,0,21.1,12461.98
2023-06-15,1,1,365,34.67,0,0,22.3,12654.55
2023-06-16,1,1,283,34.07,0,0,22.7,9641.81
2023-06-17,1,1,400,34.56,0,0,23.8,13824.0
2023-06-18,1,1,419,32.75,0,0,23.9,13722.25
2023-06-19,1,1,364,34.54,0,0,23.0,12572.56
2023-06-20,1,1,324,32.79,0,0,23.5,10623.96
2023-06-21,1,1,272,34.65,0,0,20.5,9424.8
2023-06-22,1,1,314,33.05,0,0,23.6,10377.7
2023-06-23,1,1,261,33.22,0,0,26.3,8670.42
2023-06-24,1,1,402,34.78,0,0,22.4,13981.56
2023-06-25,1,1,398,34.24,0,0,21.2,13627.52
2023-06-26,1,1,310,34.88,0,0,22.7,10812.8
2023-06-27,1,1,334,32.38,0,0,21.5,10814.92
2023-06-28,1,1,268,34.94,0,0,20.0,9363.92
2023-06-29,1,1,294,35.25,0,0,18.9,10363.5
2023-06-30,1,1,275,34.47,0,0,19.6,9479.25
2023-07-01,1,1,361,32.63,0,0,22.2,11779.43
2023-07-02,1,1,358,34.74,0,0,22.2,12436.92
2023-07-03,1,1,293,32.81,0,0,18.9,9613.33
2023-07-04,1,1,449,32.64,0,1,21.0,14655.36
2023-07-05,1,1,304,34.81,0,0,22.1,10582.24
2023-07-06,1,1,317,32.32,0,0,21.4,10245.44
2023-07-07,1,1,290,33.06,0,0,21.3,9587.4
2023-07-08,1,1,342,34.23,0,0,18.8,11706.66
2023-07-09,1,1,551,28.07,1,0,16.4,15466.57
2023-07-10,1,1,241,33.72,0,0,24.9,8126.52
2023-07-11,1,1,240,33.09,0,0,17.7,7941.6
2023-07-12,1,1,269,34.8,0,0,18.6,9361.2
2023-07-13,1,1,269,34.32,0,0,18.4,9232.08
2023-07-14,1,1,281,32.91,0,0,17.7,9247.71
2023-07-15,1,1,346,33.35,0,0,18.2,11539.1
2023-07-16,1,1,360,34.83,0,0,20.0,12538.8
2023-07-17,1,1,257,33.7,0,0,18.8,8660.9
